pdb_id,split,cluster_id,n_residues,n_contacts,contact_rate
8XNZ,train,768.0,4214,11,0.0026103464641670624
8XO0,train,768.0,4185,11,0.0026284348864994028
8XOK,train,308.0,1206,1,0.0008291873963515755
8XOR,train,55.0,1160,9,0.007758620689655172
8XOS,train,55.0,1136,4,0.0035211267605633804
8XQL,train,55.0,1052,2,0.0019011406844106464
8XQN,train,55.0,1135,4,0.003524229074889868
8XQO,train,55.0,1132,3,0.00265017667844523
8XQP,train,55.0,1136,1,0.0008802816901408451
8XQS,train,55.0,1122,4,0.0035650623885918
8XQT,train,55.0,1125,1,0.0008888888888888889
8XR6,train,622.0,8208,18,0.0021929824561403508
8XX8,train,106.0,1520,26,0.017105263157894738
8Y21,test,657.0,556,2,0.0035971223021582736
8Y4X,val,297.0,732,1,0.001366120218579235
8Y56,val,594.0,586,4,0.006825938566552901
8Y60,train,27.0,1892,4,0.0021141649048625794
8Y69,test,370.0,2255,1,0.0004434589800443459
8Y72,train,55.0,1137,2,0.001759014951627089
8YC0,test,114.0,583,1,0.0017152658662092624
8YDM,test,84.0,1662,2,0.0012033694344163659
8YFY,train,530.0,301,3,0.009966777408637873
8YFZ,train,530.0,301,2,0.006644518272425249
8YGD,train,394.0,2301,14,0.006084311169056932
8YGL,train,394.0,2297,18,0.00783630822812364
8YJP,val,313.0,596,6,0.010067114093959731
8YK0,train,55.0,1232,3,0.002435064935064935
8YMN,val,46.0,1328,2,0.0015060240963855422
8YMO,val,46.0,1328,4,0.0030120481927710845
8YMQ,val,46.0,1302,2,0.0015360983102918587
8YN2,train,55.0,1131,1,0.0008841732979664014
8YN5,train,55.0,1141,2,0.0017528483786152498
8YN6,train,55.0,1142,1,0.0008756567425569177
8YN9,train,55.0,1130,2,0.0017699115044247787
8YPB,train,400.0,1330,68,0.05112781954887218
8YPD,train,566.0,1190,51,0.04285714285714286
8YQ5,train,772.0,1026,1,0.0009746588693957114
8YQN,test,74.0,2166,2,0.0009233610341643582
8YR9,train,360.0,1404,2,0.0014245014245014246
8YS8,train,360.0,1384,2,0.001445086705202312
8YU7,val,428.0,1120,20,0.017857142857142856
8YUU,train,55.0,1145,3,0.0026200873362445414
8YVU,val,503.0,530,3,0.005660377358490566
8YW6,val,773.0,333,4,0.012012012012012012
8YW8,val,773.0,329,5,0.015197568389057751
8YW9,val,658.0,458,1,0.002183406113537118
8YXA,val,601.0,1151,3,0.0026064291920069507
8YXB,val,601.0,1150,10,0.008695652173913044
8Z11,val,596.0,6274,11,0.0017532674529805547
8Z81,train,371.0,2529,238,0.0941083432186635
8Z82,val,708.0,2777,119,0.042851998559596684
8Z83,val,708.0,2677,110,0.04109077325364214
8Z9A,train,85.0,1557,13,0.008349389852280027
8Z9Z,train,85.0,1519,12,0.007899934167215274
8ZA6,test,114.0,595,1,0.0016806722689075631
8ZBR,train,308.0,1149,2,0.0017406440382941688
8ZEE,train,622.0,2101,7,0.0033317467872441696
8ZEH,val,596.0,4640,9,0.001939655172413793
8ZET,val,596.0,3229,8,0.0024775472282440383
8ZJG,train,55.0,1274,1,0.0007849293563579278
8ZJW,test,473.0,1428,60,0.04201680672268908
8ZK2,val,708.0,2772,88,0.031746031746031744
8ZKP,train,506.0,2667,13,0.004874390701162355
8ZKQ,train,506.0,2667,8,0.0029996250468691415
8ZKW,test,605.0,1080,6,0.005555555555555556
8ZKZ,test,605.0,1080,6,0.005555555555555556
8ZL1,test,605.0,1078,8,0.0074211502782931356
8ZL2,test,605.0,1081,6,0.005550416281221091
8ZL3,test,605.0,1078,5,0.00463821892393321
8ZL4,test,605.0,1082,5,0.0046210720887245845
8ZL6,test,605.0,1078,6,0.0055658627087198514
8ZLE,train,47.0,1562,4,0.002560819462227913
8ZLL,train,147.0,834,21,0.025179856115107913
8ZNO,train,463.0,4221,6,0.0014214641080312722
8ZOJ,train,504.0,795,7,0.00880503144654088
8ZOY,test,156.0,666,7,0.010510510510510511
8ZPA,val,601.0,572,4,0.006993006993006993
8ZPB,test,156.0,667,7,0.010494752623688156
8ZTE,train,159.0,770,8,0.01038961038961039
8ZTG,train,159.0,760,32,0.042105263157894736
8ZTH,train,159.0,770,6,0.007792207792207792
8ZTI,train,159.0,770,17,0.02207792207792208
8ZTL,train,159.0,770,13,0.016883116883116882
8ZTM,train,159.0,768,11,0.014322916666666666
8ZW0,train,55.0,1064,2,0.0018796992481203006
8ZWB,val,596.0,1786,49,0.027435610302351622
8ZXS,test,645.0,3123,6,0.0019212295869356388
8ZYJ,train,406.0,1273,2,0.0015710919088766694
9AUC,val,81.0,1275,1,0.000784313725490196
9AVU,test,74.0,2046,7,0.003421309872922776
9AVV,test,74.0,2171,24,0.011054813450023031
9AWJ,test,74.0,2041,7,0.0034296913277804997
9AWK,test,74.0,2161,28,0.012956964368347987
9AXF,val,145.0,2605,2,0.0007677543186180423
9AYG,train,637.0,1055,3,0.002843601895734597
9AZL,train,624.0,1428,3,0.0021008403361344537
9B29,train,685.0,3192,32,0.010025062656641603
9B36,val,343.0,4320,6,0.001388888888888889
9B37,val,343.0,3846,6,0.0015600624024961
9B3J,test,389.0,5049,6,0.0011883541295306002
9B6D,train,457.0,3732,39,0.01045016077170418
9B6E,train,457.0,3716,76,0.02045209903121636
9B6G,train,457.0,3660,68,0.018579234972677595
9B6H,train,457.0,3736,12,0.0032119914346895075
9B6I,train,457.0,3424,60,0.017523364485981307
9B8O,train,577.0,3028,33,0.010898282694848084
9BBC,train,341.0,1052,2,0.0019011406844106464
9BC6,train,27.0,1936,8,0.004132231404958678
9BHM,train,55.0,890,1,0.0011235955056179776
9BI6,train,55.0,913,7,0.007667031763417305
9BPB,test,83.0,7384,26,0.0035211267605633804
9BPG,train,595.0,1740,5,0.0028735632183908046
9BQH,test,372.0,1122,36,0.03208556149732621
9BQI,test,372.0,1122,30,0.026737967914438502
9BUM,train,260.0,538,1,0.0018587360594795538
9BYB,train,808.0,1764,1,0.0005668934240362812
9C3E,train,86.0,1356,2,0.0014749262536873156
9C3F,train,606.0,485,2,0.004123711340206186
9CDC,test,41.0,240,2,0.008333333333333333
9CDD,test,41.0,240,1,0.004166666666666667
9CDE,test,41.0,240,2,0.008333333333333333
9CIA,test,114.0,1025,3,0.002926829268292683
9CQ4,test,114.0,1054,1,0.0009487666034155598
9CRS,test,621.0,2122,3,0.001413760603204524
9CRV,test,621.0,1886,1,0.0005302226935312832
9CS5,train,752.0,372,5,0.013440860215053764
9CT0,test,621.0,1761,4,0.002271436683702442
9CTP,test,621.0,1751,5,0.0028555111364934323
9CTV,test,621.0,1751,2,0.001142204454597373
9CUH,train,200.0,2376,29,0.012205387205387205
9CUI,train,200.0,2650,17,0.006415094339622641
9CUJ,train,200.0,2440,34,0.013934426229508197
9CUK,train,200.0,2635,27,0.010246679316888045
9CUP,train,48.0,1245,87,0.06987951807228916
9CUR,train,48.0,1225,83,0.06775510204081632
9CUS,train,48.0,1244,47,0.03778135048231511
9CXB,test,621.0,1749,4,0.002287021154945683
9CYA,test,294.0,460,3,0.006521739130434782
9CZH,val,725.0,4352,7,0.001608455882352941
9CZJ,val,725.0,4420,4,0.0009049773755656109
9CZK,val,725.0,4396,14,0.0031847133757961785
9CZM,val,725.0,4367,50,0.01144950767117014
9CZO,val,725.0,4344,22,0.0050644567219152855
9CZQ,val,725.0,4392,14,0.0031876138433515485
9D18,val,725.0,4392,14,0.0031876138433515485
9D19,val,725.0,4392,14,0.0031876138433515485
9D9S,test,676.0,822,1,0.0012165450121654502
9DBK,train,806.0,998,6,0.006012024048096192
9DBL,train,806.0,998,8,0.008016032064128256
9DBM,train,806.0,998,9,0.009018036072144289
9DBN,train,806.0,1047,8,0.007640878701050621
9DBQ,test,95.0,1182,18,0.015228426395939087
9DK5,train,650.0,1517,5,0.0032959789057350032
9DM1,test,83.0,6557,74,0.011285648924813176
9DMG,test,74.0,2049,50,0.02440214738897023
9DMH,test,74.0,2046,18,0.008797653958944282
9DMJ,test,74.0,2913,31,0.010641949879848954
9DMK,test,74.0,2481,24,0.009673518742442563
9DMQ,test,74.0,2489,45,0.01807955002008839
9DMS,test,74.0,2478,41,0.016545601291364002
9DMT,test,74.0,2480,45,0.018145161290322582
9DMV,test,74.0,2475,46,0.018585858585858588
9DO0,train,131.0,1394,6,0.00430416068866571
9DRV,val,567.0,2335,1,0.00042826552462526765
9DVJ,train,568.0,754,13,0.017241379310344827
9DVK,train,568.0,760,7,0.009210526315789473
9DVL,train,568.0,756,14,0.018518518518518517
9DVM,test,505.0,1152,13,0.011284722222222222
9DVN,test,505.0,1145,14,0.01222707423580786
9DVO,test,505.0,1152,13,0.011284722222222222
9DVP,test,505.0,1143,14,0.012248468941382326
9DWZ,train,202.0,792,27,0.03409090909090909
9DX7,val,270.0,1873,3,0.001601708489054992
9DXA,val,270.0,1880,2,0.0010638297872340426
9DYE,train,55.0,892,1,0.0011210762331838565
9E0J,val,596.0,6498,22,0.003385657125269314
9E3F,test,74.0,2021,1,0.0004948045522018803
9E3G,test,74.0,2013,1,0.0004967709885742673
9E3M,train,554.0,1638,75,0.045787545787545784
9E3Q,train,554.0,1620,24,0.014814814814814815
9E51,train,55.0,882,2,0.0022675736961451248
9E62,train,607.0,2317,24,0.010358221838584376
9E63,train,607.0,2317,21,0.00906344410876133
9E64,train,607.0,2317,24,0.010358221838584376
9E65,train,607.0,2065,28,0.013559322033898305
9E66,train,607.0,2065,1,0.00048426150121065375
9E67,train,607.0,2317,20,0.008631851532153647
9E9S,train,55.0,1071,1,0.0009337068160597573
9EAH,train,753.0,702,1,0.0014245014245014246
9EAI,train,753.0,687,1,0.001455604075691412
9EB5,train,625.0,373,2,0.005361930294906166
9EB6,train,625.0,369,1,0.0027100271002710027
9EFN,test,662.0,618,4,0.006472491909385114
9EFP,test,662.0,577,5,0.008665511265164644
9EH5,train,622.0,5536,62,0.011199421965317919
9EIH,test,713.0,3584,17,0.004743303571428571
9EII,test,713.0,1789,8,0.004471771939631079
9EIJ,test,713.0,2121,11,0.005186232909005186
9EK1,test,664.0,4485,76,0.0169453734671126
9EK2,test,664.0,4485,69,0.015384615384615385
9EK3,test,664.0,4485,70,0.01560758082497213
9EK8,train,202.0,792,15,0.01893939393939394
9EMZ,train,552.0,608,18,0.029605263157894735
9EO4,test,156.0,546,15,0.027472527472527472
9EOS,val,601.0,1166,47,0.04030874785591767
9EOT,test,659.0,904,4,0.004424778761061947
9EPO,train,656.0,692,14,0.02023121387283237
9ETM,val,609.0,928,4,0.004310344827586207
9ETZ,test,83.0,5846,27,0.004618542593226137
9EUP,test,156.0,965,12,0.012435233160621761
9EYS,val,596.0,6924,23,0.0033217793183131137
9F41,train,809.0,888,4,0.0045045045045045045
9F59,val,209.0,772,1,0.0012953367875647669
9F5N,train,608.0,1550,25,0.016129032258064516
9F5S,val,209.0,773,3,0.0038809831824062097
9F5Y,train,768.0,9058,27,0.0029807904614705233
9F6A,val,209.0,784,4,0.00510204081632653
9F9B,train,106.0,231,14,0.06060606060606061
9F9C,train,106.0,231,13,0.05627705627705628
9F9D,train,106.0,231,17,0.0735930735930736
9F9E,train,106.0,230,10,0.043478260869565216
9F9F,train,106.0,231,12,0.05194805194805195
9F9G,train,106.0,231,17,0.0735930735930736
9F9H,train,106.0,231,14,0.06060606060606061
9F9I,train,106.0,231,17,0.0735930735930736
9F9J,train,106.0,231,15,0.06493506493506493
9FAJ,test,621.0,2219,2,0.0009013068949977468
9FAK,test,621.0,2219,2,0.0009013068949977468
9FAQ,test,621.0,2062,2,0.0009699321047526673
9FAR,train,714.0,274,1,0.0036496350364963502
9FAS,test,621.0,1726,1,0.0005793742757821553
9FAU,test,621.0,2238,1,0.00044682752457551384
9FAX,test,621.0,2242,4,0.001784121320249777
9FFL,test,621.0,1784,2,0.0011210762331838565
9FFN,test,621.0,1784,1,0.0005605381165919282
9FFR,test,621.0,1784,1,0.0005605381165919282
9FFU,test,621.0,1784,3,0.0016816143497757848
9FFZ,test,621.0,1799,1,0.0005558643690939411
9FKA,test,665.0,806,4,0.004962779156327543
9FKS,test,83.0,4019,21,0.0052251803931326205
9FP5,test,676.0,827,6,0.007255139056831923
9FQT,test,441.0,760,4,0.005263157894736842
9FQU,test,441.0,770,7,0.00909090909090909
9FQV,test,441.0,770,9,0.011688311688311689
9FQW,test,441.0,767,8,0.010430247718383311
9FU0,test,83.0,3605,20,0.005547850208044383
9FUP,val,699.0,383,41,0.10704960835509138
9FZQ,val,603.0,540,10,0.018518518518518517
9G11,val,673.0,476,2,0.004201680672268907
9G15,train,474.0,218,1,0.0045871559633027525
9G16,train,474.0,218,3,0.013761467889908258
9G6D,train,0.0,1380,1,0.0007246376811594203
9G6E,train,0.0,1412,3,0.002124645892351275
9G6F,train,622.0,4205,33,0.007847800237812128
9G6G,train,622.0,4722,34,0.007200338839474798
9G6H,train,622.0,5235,49,0.009360076408787011
9G71,test,686.0,798,15,0.018796992481203006
9G8K,train,14.0,1398,4,0.002861230329041488
9G9V,test,803.0,522,4,0.007662835249042145
9G9W,test,803.0,516,4,0.007751937984496124
9G9X,test,803.0,488,2,0.004098360655737705
9GBI,val,596.0,3230,6,0.0018575851393188853
9GC2,val,596.0,3190,3,0.0009404388714733542
9GDF,test,617.0,752,5,0.006648936170212766
9GG5,train,55.0,929,1,0.001076426264800861
9GHZ,train,726.0,500,7,0.014
9GI0,train,506.0,799,13,0.016270337922403004
9GIU,train,726.0,493,5,0.010141987829614604
9GJ8,val,160.0,1400,16,0.011428571428571429
9GKK,test,715.0,1525,1,0.0006557377049180328
9GKL,val,160.0,1424,8,0.0056179775280898875
9GKP,val,160.0,1424,24,0.016853932584269662
9GNW,train,622.0,2618,9,0.003437738731856379
9GO1,test,515.0,294,1,0.003401360544217687
9GO2,test,515.0,294,1,0.003401360544217687
9GRC,train,754.0,1263,1,0.000791765637371338
9GYO,train,55.0,1028,3,0.0029182879377431907
9H1W,train,488.0,212,3,0.014150943396226415
9H20,train,488.0,212,3,0.014150943396226415
9H80,val,90.0,2239,34,0.015185350602947744
9H8T,train,463.0,4091,73,0.017844047910046443
9H93,val,209.0,696,1,0.0014367816091954023
9H94,val,209.0,724,2,0.0027624309392265192
9H9E,test,621.0,934,15,0.016059957173447537
9HAO,test,645.0,3407,48,0.01408864103316701
9HC0,val,98.0,412,3,0.007281553398058253
9HC3,val,98.0,413,3,0.007263922518159807
9HCI,test,645.0,3418,8,0.0023405500292568754
9HE7,val,461.0,1005,3,0.0029850746268656717
9HEI,train,622.0,2736,14,0.005116959064327485
9HF3,train,132.0,2170,14,0.0064516129032258064
9HJK,test,441.0,631,2,0.003169572107765452
9HKL,test,715.0,1561,25,0.016015374759769378
9HKM,test,715.0,1493,9,0.006028131279303416
9HNP,val,401.0,766,40,0.05221932114882506
9HVC,train,481.0,69,2,0.028985507246376812
9HZL,train,463.0,4209,65,0.015443098123069612
9I3R,train,578.0,2052,12,0.005847953216374269
9I6B,train,221.0,1020,10,0.00980392156862745
9I6F,test,83.0,1834,49,0.026717557251908396
9I6H,val,633.0,1342,9,0.0067064083457526085
9I6I,val,633.0,1343,6,0.004467609828741623
9I7P,train,221.0,1020,8,0.00784313725490196
9I7S,train,221.0,1358,2,0.0014727540500736377
9I7T,train,221.0,1358,6,0.004418262150220913
9I7U,test,83.0,1846,56,0.030335861321776816
9I93,val,735.0,725,12,0.016551724137931035
9I94,val,735.0,722,7,0.009695290858725761
9I96,val,735.0,726,6,0.008264462809917356
9I98,val,735.0,718,10,0.013927576601671309
9I9L,val,596.0,6924,24,0.0034662045060658577
9IFM,train,622.0,7734,51,0.0065942591155934835
9IHO,train,668.0,7464,44,0.005894962486602358
9IHP,train,768.0,8307,50,0.006019020103527146
9IHQ,train,668.0,7721,57,0.007382463411475197
9IHR,train,768.0,8508,51,0.005994358251057828
9IIU,train,622.0,2301,10,0.004345936549326379
9IKF,test,83.0,3470,57,0.016426512968299712
9IKG,test,83.0,3470,59,0.017002881844380403
9IKH,test,83.0,3470,59,0.017002881844380403
9IKI,test,83.0,3470,61,0.017579250720461095
9IMN,train,622.0,4462,9,0.0020170327207530256
9IN9,train,569.0,224,1,0.004464285714285714
9INE,train,568.0,802,6,0.007481296758104738
9INF,train,568.0,802,2,0.0024937655860349127
9INH,test,505.0,1215,2,0.0016460905349794238
9IOX,train,622.0,4394,12,0.0027309968138370506
9IRS,train,341.0,1921,1,0.0005205622071837585
9IS4,train,622.0,5569,13,0.0023343508708924404
9ITB,train,55.0,1017,1,0.0009832841691248771
9ITE,train,55.0,1130,1,0.0008849557522123894
9ITG,test,505.0,1209,4,0.0033085194375516956
9ITI,train,650.0,1268,4,0.0031545741324921135
9IWL,train,522.0,273,2,0.007326007326007326
9IWN,train,522.0,272,3,0.011029411764705883
9IY1,train,121.0,2489,11,0.0044194455604660505
9IY7,test,156.0,540,1,0.001851851851851852
9J22,test,330.0,1041,3,0.002881844380403458
9J2F,val,708.0,3463,37,0.010684377707190298
9J3X,val,594.0,1156,6,0.005190311418685121
9J3Z,val,594.0,1146,4,0.0034904013961605585
9J40,val,594.0,1152,6,0.005208333333333333
9J4X,train,568.0,764,5,0.006544502617801047
9J51,train,568.0,762,4,0.005249343832020997
9J52,train,568.0,764,6,0.007853403141361256
9J53,train,568.0,764,7,0.009162303664921465
9J7D,val,115.0,1194,2,0.0016750418760469012
9J7M,test,156.0,543,1,0.001841620626151013
9J7N,test,156.0,543,1,0.001841620626151013
9J8C,test,156.0,542,1,0.0018450184501845018
9J99,train,221.0,980,6,0.006122448979591836
9J9B,train,393.0,775,1,0.0012903225806451613
9JBF,val,594.0,1382,8,0.005788712011577424
9JBH,train,15.0,668,8,0.011976047904191617
9JC9,train,133.0,434,2,0.004608294930875576
9JD5,test,156.0,527,1,0.0018975332068311196
9JDM,train,200.0,2440,36,0.014754098360655738
9JEE,train,200.0,2448,12,0.004901960784313725
9JGF,val,601.0,1164,23,0.019759450171821305
9JH5,train,55.0,1249,2,0.0016012810248198558
9JJK,val,727.0,1048,1,0.0009541984732824427
9JJN,val,727.0,1048,1,0.0009541984732824427
9JJO,val,727.0,1051,1,0.0009514747859181732
9JK3,val,727.0,1054,1,0.0009487666034155598
9JK4,val,727.0,1048,1,0.0009541984732824427
9JK5,val,727.0,1052,1,0.0009505703422053232
9JLN,test,156.0,521,1,0.0019193857965451055
9JMD,train,55.0,1149,5,0.004351610095735422
9JOX,val,633.0,1315,17,0.012927756653992395
9JPB,val,708.0,2863,3,0.001047851903597625
9JTQ,train,474.0,248,3,0.012096774193548387
9JVV,val,110.0,1245,3,0.0024096385542168677
9JVW,val,110.0,1245,5,0.004016064257028112
9JXV,val,609.0,934,2,0.0021413276231263384
9JXZ,test,114.0,597,3,0.005025125628140704
9JY0,test,114.0,822,3,0.0036496350364963502
9JY2,test,114.0,818,2,0.0024449877750611247
9K1D,train,55.0,858,4,0.004662004662004662
9K4I,val,667.0,2709,2,0.0007382798080472499
9K7B,test,156.0,544,2,0.003676470588235294
9KCG,train,406.0,1283,3,0.002338269680436477
9KCI,train,406.0,1286,8,0.006220839813374806
9KCJ,train,406.0,1283,5,0.003897116134060795
9KCK,train,406.0,1252,1,0.0007987220447284345
9KCU,test,687.0,1292,3,0.0023219814241486067
9KHI,val,667.0,2610,3,0.0011494252873563218
9KHJ,val,667.0,2700,8,0.002962962962962963
9KHK,val,667.0,2660,4,0.0015037593984962407
9KNW,val,773.0,333,2,0.006006006006006006
9KNX,val,773.0,329,1,0.00303951367781155
9KNY,val,773.0,333,2,0.006006006006006006
9KPS,test,492.0,1109,1,0.0009017132551848512
9KPT,test,492.0,1105,5,0.004524886877828055
9KQB,train,622.0,5822,10,0.0017176228100309172
9KQP,val,596.0,4513,19,0.0042100598271659646
9KQQ,val,596.0,3967,17,0.004285354171918326
9KR8,val,651.0,3489,25,0.0071653768988248785
9KR9,val,651.0,3552,12,0.0033783783783783786
9KUK,test,83.0,3470,62,0.017867435158501442
9KUL,test,83.0,3470,63,0.018155619596541786
9KUM,test,83.0,3470,65,0.018731988472622477
9KUN,train,373.0,1068,1,0.0009363295880149813
9KVG,train,55.0,1125,1,0.0008888888888888889
9KZ9,val,596.0,5195,8,0.0015399422521655437
9L0K,val,596.0,4544,8,0.0017605633802816902
9L5V,train,622.0,6430,20,0.003110419906687403
9LAG,test,621.0,1560,15,0.009615384615384616
9LAI,test,621.0,1560,8,0.005128205128205128
9LAJ,test,621.0,1560,9,0.0057692307692307696
9LAK,test,621.0,1560,8,0.005128205128205128
9LAY,train,116.0,3381,2,0.0005915409642117716
9LAZ,train,116.0,3381,12,0.00354924578527063
9LB0,train,116.0,3381,1,0.0002957704821058858
9LB1,train,116.0,3381,1,0.0002957704821058858
9LB9,test,621.0,1560,10,0.00641025641025641
9LBA,test,621.0,1560,14,0.008974358974358974
9LBB,test,621.0,1560,4,0.002564102564102564
9LBC,test,621.0,1560,1,0.000641025641025641
9LBD,test,621.0,1560,3,0.0019230769230769232
9LBE,test,621.0,1560,7,0.004487179487179487
9LHQ,val,594.0,566,2,0.0035335689045936395
9LHV,val,594.0,1332,8,0.006006006006006006
9LJG,test,314.0,746,28,0.03753351206434316
9LJH,test,314.0,745,19,0.025503355704697986
9LK4,train,622.0,6872,18,0.002619324796274738
9LK5,train,622.0,6886,27,0.003920999128666861
9LNM,test,156.0,529,4,0.007561436672967864
9LNN,test,156.0,530,1,0.0018867924528301887
9LSH,val,56.0,1981,1,0.0005047955577990914
9LSK,train,660.0,858,1,0.0011655011655011655
9LVC,test,277.0,200,1,0.005
9LVX,test,277.0,200,5,0.025
9LW1,train,295.0,516,2,0.003875968992248062
9LYJ,test,645.0,2892,4,0.0013831258644536654
9LZK,val,596.0,6539,6,0.0009175714941122495
9M56,test,83.0,3470,65,0.018731988472622477
9MD1,train,55.0,1044,2,0.0019157088122605363
9MEW,test,610.0,2703,3,0.0011098779134295228
9MFL,train,518.0,708,2,0.002824858757062147
9MGW,val,596.0,4642,33,0.0071090047393364926
9MGZ,val,596.0,3918,21,0.005359877488514548
9MH0,val,596.0,3664,31,0.008460698689956333
9MH1,val,596.0,3640,15,0.004120879120879121
9MHG,val,1.0,2795,2,0.0007155635062611807
9MND,test,467.0,960,24,0.025
9MNG,test,467.0,1034,14,0.013539651837524178
9MOS,test,467.0,969,10,0.010319917440660475
9MUH,test,803.0,498,3,0.006024096385542169
9N0D,train,688.0,2079,3,0.001443001443001443
9N1G,train,457.0,4272,16,0.003745318352059925
9N1H,train,457.0,4240,9,0.0021226415094339622
9N1J,train,457.0,4252,20,0.004703668861712135
9N1K,train,457.0,4192,12,0.0028625954198473282
9N4M,val,343.0,3360,12,0.0035714285714285713
9N4N,val,343.0,3368,7,0.0020783847980997625
9N4O,val,343.0,3272,6,0.0018337408312958435
9N4P,val,343.0,3680,4,0.0010869565217391304
9N4Q,val,343.0,3998,4,0.0010005002501250625
9N4R,val,343.0,3368,4,0.0011876484560570072
9N4S,val,343.0,3687,7,0.001898562516951451
9N4T,val,343.0,4006,5,0.0012481278082875687
